No,KODE (SKU/ID),Nama,Pad Code,Kode Ipos,Satuan,Kategori,Customer,Stock Aman,Stock Minimum,Harga FG,Last Update,User Update,Price Satuan,BOM Kode,Material Kode,Nama Material,Ratio
,GEN-2025-7-435982,GEN-2025-725816-PARTISI W1 10 HOLE,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-194--435982,SHEET 194 X 140 CM K150/M125/K150 C/F BRUTO,,,PCS,,,0,0,10028,24/01/2026 10:55:06,System,Rp 10.028,,,,
,SHEET-148--435982,SHEET 148 X 110 CM K150/M125/K150 C/F BRUTO,,,PCS,,,0,0,6011,24/01/2026 10:55:06,System,Rp 6.011,,,,
,SHEET-124--435982,SHEET 124 X 120 CM K200/M125/K150 B/F BRUTO,,,PCS,,,0,0,6091,24/01/2026 10:55:06,System,Rp 6.091,,,,
,SHEET-143--435982,SHEET 143 X 130 CM K150/M125/K150 C/F BRUTO,,,PCS,,,0,0,6864,24/01/2026 10:55:06,System,Rp 6.864,,,,
,SHEET-63-X-435982,SHEET 63 X 60 CM K200/M125/K200 B/F BRUTO,,,PCS,,,0,0,1673,24/01/2026 10:55:06,System,Rp 1.673,,,,
,KARTON-BOX-435982,KARTON BOX 430X350X350,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,"SHEET-211,-435982","SHEET 211,5 X 118,3 CM K150/M125/K150 B/F SCOORE 26.8+91.5",,,PCS,,,0,0,9573,24/01/2026 10:55:06,System,Rp 9.573,,,,
,SHEET-106--435982,"SHEET 106 X 118,3 CM K150/M125/K150 B/F SCOORE 26.8+91.5",,,PCS,,,0,0,4797,24/01/2026 10:55:06,System,Rp 4.797,,,,
,"COMM,-CPC--435982","COMM, CPC 7-18 B UK 420X310X425 DOUBLE WALL K125/M125X4 HILL HOUSE PASTEL",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,"RETAIL,-RP-435982","RETAIL, RP 9-16 UK 420X385X275 DOUBLE WALL K125/M125X4 CREATIVE KITCHEN",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-112--435982,SHEET 112 X 100 CM K150/M125/K150 E/F BRUTO,,,PCS,,,0,0,5270,24/01/2026 10:55:06,System,Rp 5.270,,,,
,SHEET-245--435982,SHEET 245 X 200 CM K275/M125X3/K275 CB/F BRUTO,,,PCS,,,0,0,32020,24/01/2026 10:55:06,System,Rp 32.020,,,,
,SHEET-152--435982,SHEET 152 X 118 CM K275/M125X3/K275 CB/F SCOORE 15+88+15,,,PCS,,,0,0,16495,24/01/2026 10:55:06,System,Rp 16.495,,,,
,K150/M125/-435982,K150/M125/K150 CF BROWN T100XP750XL300,,,SHEET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-128--435982,"SHEET 128 X 39,8 CM K150/M125X3/K125 CB/F SCOORE 12.4+15+12.4",,,PCS,,,0,0,3041,24/01/2026 10:55:06,System,Rp 3.041,,,,
,PARTISI-OC-435982,PARTISI OC13D 4 HOLE,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,CARTON-BOX-435982,CARTON BOX 1000X240X150MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-186--435982,"SHEET 186 X 81,6 CM K125/M125X3/K125 CB/F SCOORE 20.6+40+20.6",,,PCS,,,0,0,8901,24/01/2026 10:55:06,System,Rp 8.901,,,,
,SHEET-128--435983,SHEET 128 X 100 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,7083,24/01/2026 10:55:06,System,Rp 7.083,,,,
,BIG-CARTON-435983,BIG CARTON BOX LX140AB (NEW COM.SYMBOL) (K3120-0031),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-132--435983,"SHEET 132 X 102,4 CM K275/M125X3/K275 CB/F SCOORE 26.2+50+26.2",,,PCS,,,0,0,12531,24/01/2026 10:55:06,System,Rp 12.531,,,,
,SHEET-204--435983,"SHEET 204 X 63,6 CM K275/M125X3/K275 CB/F SCOORE 18.3+27+18.3",,,PCS,,,0,0,11991,24/01/2026 10:55:06,System,Rp 11.991,,,,
,SHEET-146--435983,SHEET 146 X 120 CM K125/M125/K125 B/F BRUTO,,,PCS,,,0,0,5961,24/01/2026 10:55:06,System,Rp 5.961,,,,
,SHEET-140--435983,SHEET 140 X 140 CM M125X3 B/F BRUTO,,,PCS,,,0,0,6296,24/01/2026 10:55:06,System,Rp 6.296,,,,
,SHEEY-105--435983,SHEEY 105 X 140 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,8135,24/01/2026 10:55:06,System,Rp 8.135,,,,
,SHEET-110--435983,SHEET 110 X 110 CM K150/M125X2 B/F BRUTO,,,PCS,,,0,0,4202,24/01/2026 10:55:06,System,Rp 4.202,,,,
,SHEET-183--435983,SHEET 183 X 52 CM K150/M125/K150 C/F SCOORE 19.5+13+19.5,,,PCS,,,0,0,3658,24/01/2026 10:55:06,System,Rp 3.658,,,,
,SHEET-228--435983,"SHEET 228 X 72,9 CM K150/M125/K150 C/F SCOORE 28.2+16.5+28.2",,,PCS,,,0,0,6511,24/01/2026 10:55:06,System,Rp 6.511,,,,
,SHEET-100--435983,"SHEET 100 X 72,6 CM K125/M125X4 CB/F SCOORE 12.3+48+12.3",,,PCS,,,0,0,4058,24/01/2026 10:55:06,System,Rp 4.058,,,,
,SHEET-163--435983,"SHEET 163 X 75,6 CM K125/M125X4 CB/F SCOORE 18.8+38+18.8",,,PCS,,,0,0,6915,24/01/2026 10:55:06,System,Rp 6.915,,,,
,SHEET-138--435983,"SHEET 138 X 62,6 CM K125/M125X4 CB/F SCOORE 13.3+36+13.3",,,PCS,,,0,0,4836,24/01/2026 10:55:06,System,Rp 4.836,,,,
,SHEET-122--435983,SHEET 122 X 115 CM K150/M125X2 B/F BRUTO,,,PCS,,,0,0,4872,24/01/2026 10:55:06,System,Rp 4.872,,,,
,SHEET-150--435983,SHEET 150 X 140 CM K150/M125X2 B/F BRUTO,,,PCS,,,0,0,7293,24/01/2026 10:55:06,System,Rp 7.293,,,,
,SHEET-104--435983,SHEET 104 X 95 CM K150/M125X2 B/F BRUTO,,,PCS,,,0,0,3431,24/01/2026 10:55:06,System,Rp 3.431,,,,
,SHEET-184--435983,"SHEET 184 X 56,2 CM K150/M125X3/K150 CB/F SCOORE 21.1+14+21.1",,,PCS,,,0,0,6306,24/01/2026 10:55:06,System,Rp 6.306,,,,
,HOBBY-LOBB-435983,"HOBBY LOBBY, HL 6-71 UK 425X370X380 DOUBLE WALL K125/M125X4 BUNDDLE ASST",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,P1-BOX-POL-435983,P1 BOX POLOS UK. DALAM 85X85X320; K125/M125/K125,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,P3-BOX-POL-435983,P3 BOX POLOS UK. DALAM 260X85X320; K125/M125/K125,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,DUS-CUTTIN-435983,DUS CUTTING TORCH 258-H-MK,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,UNITARY-B-435983,UNITARY  BOX UNION-KGL POLOS UK 175X175X355 K150/M125/M125 B/F DIE CUT,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,UNITARY-BO-435983,UNITARY BOX UNION KGL SABLON (NAF) UK 125X125X130 K150/M125/M125 B/F FX 501 Q,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,MASTER-BOX-435983,MASTER BOX (SABLON-NAF) UK 510X385X130 RAW K150/M125/K150 C/F FX 501 Q,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,CARTON-BOX-435983,CARTON BOX PSR 02 195X160X114MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-107--435983,SHEET 107 X 135 CM K200/M125X3/K200 CB/F BRUTO,,,PCS,,,0,0,9935,24/01/2026 10:55:06,System,Rp 9.935,,,,
,SHEET-99-X-435983,"SHEET 99 X 37,2 CM K150/M125X3/K125 CB/F SCOORE 11.6+14+11.6",,,PCS,,,0,0,2180,24/01/2026 10:55:06,System,Rp 2.180,,,,
,"RETAIL,-RP-435983","RETAIL, RP 8-46 UK 270X250X400 DOUBLE WALL K125/M125X4 TASTE OF TEXAS",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,BOX-PANEL--435983,BOX PANEL AW 140/W120 UK 86X20X17 K150/M125/K150 B FLUTE,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,CB.-HPM-VB-435983,CB. HPM VB UK 1460X200X1050 K200/M150X3/K200 BCF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,BOX-POLOS--435983,BOX POLOS UK 62X15X26 CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,"COMM,-CPC--435983","COMM, CPC 9-43 UK 420X265X270 DOUBLE WALL K125/M125X4 MOYER FINE JEWELRS",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KARTON-BOX-435983,KARTON BOX VALVE 3 KG UK 200X140X140 MM K150/M150/K150 BF SINGLE WALL,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-76-X-435983,SHEET 76 X 115 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,4836,24/01/2026 10:55:06,System,Rp 4.836,,,,
,SHEET-97-X-435984,SHEET 97 X 80 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,4294,24/01/2026 10:55:06,System,Rp 4.294,,,,
,DUS-CENTON-435984,"DUS CENTONG NASI LILY UK 40,5X30X38 CM",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,DUS-KERANJ-435984,"DUS KERANJANG FORTE S UK 54,5X37X34 CM K125/M125X4 CBF",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,(994819000-435984,(9948190000010072) PACKAGING BOX/MPO SHUFFLE BUNDLE PACKAGING BOX UK. 700X580X270 MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,LAYER-KART-435984,LAYER KARTON,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,PARTISI-SE-435984,PARTISI SEAT ASSY FRONT LE500 PACKING (K9970-0009),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,TINTA-BLAC-435984,TINTA BLACK VIVCE,,,KG,,,0,0,32000,24/01/2026 10:55:06,System,Rp 32.000,,,,
,K125/M125X-435984,K125/M125X4 K125X4 CBF BROWN 450TX550X1100,,,SHEET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-169--435984,"SHEET 169 X 100,8 CM K125/M125X4 CB/F SCOORE 27.9+45+27.9",,,PCS,,,0,0,9586,24/01/2026 10:55:06,System,Rp 9.586,,,,
,"COMM,-CPC--435984","COMM, CPC 10-17 UK 425X260X530 DOUBLE WALL K125/M125X4 RELAX POLKA DOT",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-79-X-435985,SHEET 79 X 120 CM WK150/M125/K150 E/F BRUTO,,,PCS,,,0,0,4555,24/01/2026 10:55:06,System,Rp 4.555,,,,
,"COMM,-CPC--435985","COMM, CPC 10-48 UK 435X275X580 DOUBLE WALL K125/M125X4  LITTLE NONNA",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,BOX-KLOSET-435985,BOX KLOSET JONGKOK MX ISI 1 KIA (BBP-BOX-MX KIA),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-163--435985,"SHEET 163 X 61,7 CM K125/M125X4 CB/F SCOORE 17.1+27.5+17.1",,,PCS,,,0,0,5638,24/01/2026 10:55:06,System,Rp 5.638,,,,
,SHEET-146--435985,"SHEET 146 X 86,2 CM K125/M125X4 CB/F SCOORE 14.1+58+14.1",,,PCS,,,0,0,7070,24/01/2026 10:55:06,System,Rp 7.070,,,,
,SHEET-126--435985,"SHEET 126 X 73,2 CM K125/M125X4 CB/F SCOORE 11.6+50+11.6",,,PCS,,,0,0,5229,24/01/2026 10:55:06,System,Rp 5.229,,,,
,SHEET-99-X-435985,SHEET 99 X 120 CM K125/M125/K125 C/F BRUTO,,,PCS,,,0,0,3979,24/01/2026 10:55:06,System,Rp 3.979,,,,
,LAMINATING-435985,LAMINATING 65 X 95,,,PCS,,,0,0,1550,24/01/2026 10:55:06,System,Rp 1.550,,,,
,ART-PAPER--435985,ART PAPER 100 GRAM 65 X 95 SINGLE SIDE LAMINATE GLOSSY,,,PCS,,,0,0,3950,24/01/2026 10:55:06,System,Rp 3.950,,,,
,MASTER-BOX-435985,MASTER BOX ENGINE CS-03 PACKING (K3130-0003),,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-100--435985,SHEET 100 X 145 CM K125/M125/K125 B/F BRUTO,,,PCS,,,0,0,4933,24/01/2026 10:55:06,System,Rp 4.933,,,,
,HOBBY-LOBB-435985,"HOBBY LOBBY, HL 9-10 UK 460X270X300 DOUBLE WALL K125/M125X4 LARGE",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,COMM-STOCK-435985,COMM STOCK UK 525X460X375 DOUBLE WALL K125/M125X4,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,"RETAIL,-RP-435985","RETAIL, RP 10-52 UK 415X330X530 DOUBLE WALL K125/M125X4 ST AUGUSTIN",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-201--435985,SHEET 201 X 180 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,20022,24/01/2026 10:55:06,System,Rp 20.022,,,,
,SHEET-91-X-435985,SHEET 91 X 160 CM K200/M125/K200 B/F BRUTO,,,PCS,,,0,0,6648,24/01/2026 10:55:06,System,Rp 6.648,,,,
,CARTON-BOX-435985,"CARTON BOX S/B, SZ 480X283X160MM",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,CARTON-LAY-435985,CARTON LAYER S/B,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,LAYER-INNE-435985,LAYER INNER RH/LH,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,DOUBLE-LAY-435985,DOUBLE LAYER 108X108 CM KMK 125 CB/FLUTE,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,LAYER-COAX-435985,LAYER COAX,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-135--435985,"SHEET 135 X 48,6 CM K200/M125X3/K200 CB/F SCOORE 14.3+20+14.3",,,PCS,,,0,0,4549,24/01/2026 10:55:06,System,Rp 4.549,,,,
,SHEET-131--435985,"SHEET 131 X 61,2 CM K125/M124X4 CB/F SCOORE 11.6+38+11.6",,,PCS,,,0,0,4366,24/01/2026 10:55:06,System,Rp 4.366,,,,
,SHEET-120--435985,SHEET 120 X 175 CM K200/M125X3/K200 CB/F BRUTO,,,PCS,,,0,0,15945,24/01/2026 10:55:06,System,Rp 15.945,,,,
,SHEET-110--435985,"SHEET 110 X 55,7 CM K125/M125X4 CB/F SCOORE 9.6+36.5+9.6",,,PCS,,,0,0,3606,24/01/2026 10:55:06,System,Rp 3.606,,,,
,SHEET-138--435985,"SHEET 138 X 84,6 CM K125/M125X4 CB/F SCOORE 15.8+53+15.8",,,PCS,,,0,0,320,24/01/2026 10:55:06,System,Rp 320,,,,
,SHEET-107--435985,SHEET 107 X 135 CM K200/M125X3/K150 CB/F BRUTO,,,PCS,,,0,0,9096,24/01/2026 10:55:06,System,Rp 9.096,,,,
,SHEET-166--435985,SHEET 166 X 125 CM M125X3 B/F BRUTO,,,PCS,,,0,0,6867,24/01/2026 10:55:06,System,Rp 6.867,,,,
,SHEET-77-X-435986,"SHEET 77 X 55,3 CM K200/M125/K200 C/F SCOORE 9.4+36.5+9.4",,,PCS,,,0,0,1930,24/01/2026 10:55:06,System,Rp 1.930,,,,
,OUTER-CART-435986,OUTER CARTON SIZE 1 METER X 1 METER K150-160 CM X 110 CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,OUTER-BAWA-435986,OUTER BAWAH SIZE 1 METER X 1.3 METER K150-215 CM X 110 CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,OUTER-ATAS-435986,OUTER ATAS SIZE 1 METER X 1.3 METER K150-160 CM X 140 CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,INNER-CART-435986,INNER CARTON SIZE 1 METER X 1.3 METER K125-140 CM X 110 CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,PRNT-PAPER-435986,PRNT PAPER PLATE 10IN 10 CT UK 265X400X265 MM WK200/M125/K200 C/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,DESIGNER-P-435986,DESIGNER PAPER PALTES 9IN 15CT UK 230X410X230 MM WK200/M125/K200 C/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,ULT-WHT-PA-435986,ULT WHT PAPER PLATE 10IN 10CT UK 265X265X355MM K200/M125/K200 C/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,PAPER-PLAT-435986,PAPER PLATES 9IN 40CT UK 235X235X485 MM K200/M125/K200 C/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,PRINTED-OV-435986,PRINTED OVAL PLATE 6CT UK 320X390X260 MM WK200/M125/K200 C/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,7IN-PAPER--435986,7IN PAPER PLATE BRIGHT YELLOW CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,CARTON-BOX-435986,CARTON BOX UK 44X31X26 CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,BOX-POLOS--435986,BOX POLOS UK 50X40X15 CM KMK 125 CBF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-120--435986,SHEET 120 X 120 CM K125/M125/K125 B/F BRUTO,,,PCS,,,0,0,5048,24/01/2026 10:55:06,System,Rp 5.048,,,,
,LAYER-KART-435986,LAYER KARTON PERO,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,TINTA-YELL-435986,TINTA YELLOW P381C,,,PAIL,,,0,0,44000,24/01/2026 10:55:06,System,Rp 44.000,,,,
,TINTA-BRIG-435986,TINTA BRIGHT YELLOW FFEA17,,,PAIL,,,0,0,46000,24/01/2026 10:55:06,System,Rp 46.000,,,,
,TINTA-GOLD-435986,TINTA GOLD METALIC HD3AF37,,,PAIL,,,0,0,47000,24/01/2026 10:55:06,System,Rp 47.000,,,,
,TINTA-LIME-435986,TINTA LIME GREEN,,,PAIL,,,0,0,47000,24/01/2026 10:55:06,System,Rp 47.000,,,,
,TINTA-GREE-435986,TINTA GREEN H 008000,,,PAIL,,,0,0,46000,24/01/2026 10:55:06,System,Rp 46.000,,,,
,TINTA-PURP-435986,TINTA PURPLE A020 KD,,,PAIL,,,0,0,47000,24/01/2026 10:55:06,System,Rp 47.000,,,,
,TINTA-PINK-435986,TINTA PINK FF69B4,,,PAIL,,,0,0,46000,24/01/2026 10:55:06,System,Rp 46.000,,,,
,TINTA-CAND-435986,TINTA CANDY PINK FF63F9,,,PAIL,,,0,0,49000,24/01/2026 10:55:06,System,Rp 49.000,,,,
,TINTA-LIGH-435986,TINTA LIGHT BLUE ADD8E6,,,PAIL,,,0,0,46000,24/01/2026 10:55:06,System,Rp 46.000,,,,
,TINTA-SILV-435986,TINTA SILVER 99A1AC,,,PAIL,,,0,0,46000,24/01/2026 10:55:06,System,Rp 46.000,,,,
,TINTA-BLUE-435986,TINTA BLUE 008080 TEA1,,,PAIL,,,0,0,46000,24/01/2026 10:55:06,System,Rp 46.000,,,,
,TINTA-ROYA-435986,TINTA ROYAL BLUE 4169EC,,,PAIL,,,0,0,47000,24/01/2026 10:55:06,System,Rp 47.000,,,,
,BOX-35X35X-435986,BOX 35X35X36,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,(994819000-435986,(994819000010070) BOX UK 205X205X250MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,"COMM,-CPC--435986","COMM, CPC 11-59 UK 435X270X660 DOUBLE WALL K125/M125X4 BUTCHERS & SINGER",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,COMM-STOCK-435986,COMM STOCK UK 445X260X330 DOUBLE WALL K125/M125X4,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-144--435986,SHEET 144 X 125 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,10263,24/01/2026 10:55:06,System,Rp 10.263,,,,
,SHEET-139--435986,SHEET 139 X 110 CM K125/M125/K125 C/F BRUTO,,,PCS,,,0,0,5476,24/01/2026 10:55:06,System,Rp 5.476,,,,
,SHEET-245--435986,SHEET 245 X 175 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,24447,24/01/2026 10:55:06,System,Rp 24.447,,,,
,DUS-SIKAT--435986,"DUS SIKAT MAXI 1015 UK 51,5X44X33 CM",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,TINTA-WHIT-435987,TINTA WHITE TRAPPING,,,PAIL,,,0,0,53000,24/01/2026 10:55:06,System,Rp 53.000,,,,
,MASTER-BOX-435987,MASTER BOX RANTANG ORION S/3 UK 69X48X40 CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,DUS-SEALWA-435987,"DUS SEALWARE ALISYA S 950ML UK 53,5X53,5X66 CM",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-208--435987,"SHEET 208 X 74,8 CM K275/M125X3/K275 CB/F SCOORE 24.4+26+24.4",,,PCS,,,0,0,15732,24/01/2026 10:55:06,System,Rp 15.732,,,,
,SHEET-113--435987,SHEET 113 X 125 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,8527,24/01/2026 10:55:06,System,Rp 8.527,,,,
,PAPER-REEL-435987,PAPER REEL 330,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,HONEY-COMB-435987,HONEY COMB BASE PAD Q0309 910A 249 16232000A32165,,,PCS,,,0,0,69627,24/01/2026 10:55:06,System,Rp 69.627,,,,
,SHEET-141--435987,SHEET 141 X 115 CM K150/M125/K150 B/F BRUTO,,,PCS,,,0,0,6605,24/01/2026 10:55:06,System,Rp 6.605,,,,
,SHEET-105--435987,SHEET 105 X 105 CM K150/M125/K150 B/F BRUTO,,,PCS,,,0,0,4491,24/01/2026 10:55:06,System,Rp 4.491,,,,
,SHEET-177--435987,SHEET 177 X 130 CM K150/M125/K150 B/F BRUTO,,,PCS,,,0,0,9373,24/01/2026 10:55:06,System,Rp 9.373,,,,
,SHEET-159--435987,SHEET 159 X 115 CM K150/M125/K150 B/F BRUTO,,,PCS,,,0,0,7448,24/01/2026 10:55:06,System,Rp 7.448,,,,
,SHEET-110--435987,SHEET 110 X 115 CM K150/M125/K150 B/F BRUTO,,,PCS,,,0,0,4919,24/01/2026 10:55:06,System,Rp 4.919,,,,
,SHEET-104--435987,SHEET 104 X 105 CM K150/M125/K150 B/F BRUTO,,,PCS,,,0,0,4448,24/01/2026 10:55:06,System,Rp 4.448,,,,
,BOX-VANE-K-435987,BOX VANE KECIL,,,PCS,,,0,0,2000,24/01/2026 10:55:06,System,Rp 2.000,,,,
,BOX-VANE-B-435987,BOX VANE BESAR,,,PCS,,,0,0,3200,24/01/2026 10:55:06,System,Rp 3.200,,,,
,KERTAS-KRA-435987,"KERTAS KRAFT NO 3, 143 X 565",,,PCS,,,0,0,16000,24/01/2026 10:55:06,System,Rp 16.000,,,,
,ASSY-STOPE-435987,ASSY STOPER SIRIP INJECTION,,,SET TRAY,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,DUS-PIRING-435987,"DUS PIRING OVAL S (10"") 57X52X31,5 CM",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,DOOS-CUTTI-435987,DOOS CUTTING TORCH,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,"COMM,-CPC--435987","COMM, CPC 11-62 UK 360X310X345 DOUBLE WALL K125/M125X4 SAM EDELMAN",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-245--435987,SHEET 245 X 180 CM K150/M125/K150 B/F BRUTO,,,PCS,,,0,0,16168,24/01/2026 10:55:06,System,Rp 16.168,,,,
,SHEET-189--435987,"SHEET 189 X 83,6 CM K275/M125X3/K275 CB/F SCOORE 16.8+50+16.8",,,PCS,,,0,0,14264,24/01/2026 10:55:06,System,Rp 14.264,,,,
,BOX-UK-540-435987,BOX UK 540X400X575 MM K150/M125/K150 CF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,BOX-POLOS--435987,BOX POLOS 320X245X340 KMK 150 CF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,BOX-DIECUT-435987,BOX DIECUT TUMBLER 75X75X170 WK150/M125/K125 E/FLUTE,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,PARTISI-KO-435987,"PARTISI KOWF/LIGHT GUIDE (PANJANG 3, PENDEK 6)",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,PARTISI-SE-435987,PARTISI SENSOR K07A,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,PALLET-107-435987,PALLET 107 X 107 X 12,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,BOX-KARTON-435987,BOX KARTON UK 600X350X150 + PE FOAM BAG LAMINASI,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,CARTON-BOX-435987,CARTON BOX ( UK P 343 L 267 T 200 ) P16,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,(994819000-435987,(994819000000352) CARTON / FIVE-LAYER CORRUGATED PAPER / TYPE BC / OPPOSITE MOUTH TYPE / MPO&LC UNIBOOT BUNDLE 595X330X500 MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KARDUS-SAB-435987,KARDUS SABLON P65CM X L50CM X T35CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,SHEET-224--435987,"SHEET 224 X 83,1 CM K150/M125X3/K150 CB/F SCOORE 20.3+42.5+20.3",,,PCS,,,0,0,12381,24/01/2026 10:55:06,System,Rp 12.381,,,,
,SHEET-114--435987,SHEET 114 X 80 CM K125/M125X4 CB/F BRUTO,,,PCS,,,0,0,5506,24/01/2026 10:55:06,System,Rp 5.506,,,,
,"RETAIL,-RP-435987","RETAIL, RP 12-49 UK 385X210X690 DOUBLE WALL K125/M125X4 MANGIA",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
