
,,,,,LAPORAN PESANAN PENJUALAN DETAIL,,,,,,,,,,,,,,,,PERIODE : 01/01/26 - 28/02/26


,,,,,INSPIRASI MEDIA KREATIF

,,,,,JL. TUKAD BATANGHARI XI NO 2

,,,,,0361-4783465

,,,,,AC : 129-00-1116726-5 



,No Transaksi,,,,,,Tanggal,,,Dept.,,Kode Pel.




,KIPO26020020,,,,,,2/3/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3497,,,,,"ELBOW HOSE NIPPLE 20A(3/4"") X DIA. 19 (BRASS BSPT) (CE005)",,,,,,,7.00,,,7.00,,PCS,,,,,"78,375.00",0.00,,,,"548,625.00"



,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,"548,625.00"

,Pot. :,,0.00,,,,,Pajak :,,,"60,348.75",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"608,973.75"



,PO/STP/II/2026/029,,,,,,2/4/2026,,,SALE,,PL0101

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT02220,,,,,SIDE REEL 550 STP,,,,,,,"3,000.00",,,"1,550.00",,SET,,,,,"11,800.00",0.00,,,,"35,400,000.00"


,,,,,,,,,,,,,,"3,000.00",,,,,,,,,,,,,,,"35,400,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"3,894,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"39,294,000.00"



,KIPO26020016,,,,,,2/4/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3030,,,,,"BRASS BALL VALVE 40A (LONG HANDLE ORANGE) MDT MODEL BV-600(1 1/2"") (CS099-1)",,,,,,,3.00,,,3.00,,PCS,,,,,"420,000.00",0.00,,,,"1,260,000.00"



,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,"1,260,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"138,600.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"1,398,600.00"



,002/ABM/TLJP/I/26,,,,,,2/4/2026,,,SALE,,PL0186

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT05120,,,,,"KARTON BOX HFAMA UK 24,5X24,5X1,4 CM",,,,,,,500.00,,,500.00,,PCS,,,,,"3,000.00",0.00,,,,"1,500,000.00"



,,,,,,,,,,,,,,500.00,,,,,,,,,,,,,,,"1,500,000.00"

,Pot. :,,0.00,,,,,,,,,,,,Biaya :,,,0.00,,,,,,,,,,"1,665,000.00"
,,,,,,,,Pajak :,,,"165,000.00",,,,,,,,,,,,Total Akhir :



,KIPO26020015,,,,,,2/4/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM0054,,,,,PLASTIC CLIP CLEAR 10CMX7CM [100PCS/PCK] (NB067-1),,,,,,,10.00,,,10.00,,PCK,,,,,"6,100.00",0.00,,,,"61,000.00"

,2,KRT00240,,,,,CARTON BOX SIZE : 40CM X 40CM X 30CM (NB654),,,,,,,100.00,,,100.00,,PCS,,,,,"9,500.00",0.00,,,,"950,000.00"

,3,TRM0079,,,,,BUBBLE SHEET (NB058),,,,,,,3.00,,,3.00,,ROL,,,,,"156,245.00",0.00,,,,"468,735.00"
,4,TRM1302,,,,,"PISAU POTONG CIRCLE GMT7"" (NB357)",,,,,,,3.00,,,3.00,,PCS,,,,,"76,046.00",0.00,,,,"228,138.00"

,5,TRM1529,,,,,PAKU RENG 4CM (NB464),,,,,,,2.00,,,2.00,,KG,,,,,"42,750.00",0.00,,,,"85,500.00"
,6,TRM0057,,,,,PLYWOOD (KAYU TRIPLEK) L=240 W=120 T=9MM (NB019),,,,,,,90.00,,,90.00,,LBR,,,,,"113,850.00",0.00,,,,"10,246,500.00"

,7,TRM0340,,,,,WAINSCOT (KAYU LIST) L=250 W=7 T=2 (NB018),,,,,,,750.00,,,750.00,,BTG,,,,,"12,500.00",0.00,,,,"9,375,000.00"

,8,TRM0004,,,,,BEAMWOOD (KAYU BALOK) L=150 W=8 T=5 (NB017),,,,,,,710.00,,,710.00,,BTG,,,,,"12,500.00",0.00,,,,"8,875,000.00"

,9,TRM0005,,,,,BEAMWOOD (KAYU BALOK) L=200 X W=8 X T=5 (NB1343),,,,,,,18.00,,,18.00,,BTG,,,,,"24,000.00",0.00,,,,"432,000.00"



,,,,,,,,,,,,,,"1,686.00",,,,,,,,,,,,,,,"30,721,873.00"

,Pot. :,,0.00,,,,,Pajak :,,,"3,379,406.03",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"34,101,279.03"




,KIPO26020033,,,,,,2/4/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM0053,,,,,PLASTIC CHAIN STAR 6X50M YELLOW (NB161),,,,,,,1.00,,,1.00,,ROL,,,,,"643,500.00",0.00,,,,"643,500.00"

,2,TRM2344,,,,,NYLON CABLE GLAND PG-13.5 (BLACK) FOR (Ø20.4 HOLE) (NB479-1),,,,,,,200.00,,,200.00,,PCS,,,,,"2,800.00",0.00,,,,"560,000.00"

,3,TRM0081,,,,,NYLON CABLE GLAND PG-29 (BLACK) FOR (Ø37.0 HOLE) (NB490),,,,,,,50.00,,,50.00,,PCS,,,,,"5,280.00",0.00,,,,"264,000.00"

,4,TRM0046,,,,,MARKER TUBE MOTP WHITE 3.2 (200MTR/ROL) (CC104-1),,,,,,,200.00,,,200.00,,MTR,,,,,"1,804.00",0.00,,,,"360,800.00"

,5,TRM2445,,,,,SKUN PIN 1.25-18 (100PCS/PCK)(NC250),,,,,,,10.00,,,10.00,,PAK,,,,,"29,697.00",0.00,,,,"296,970.00"

,6,TRM0070,,,,,SOCKET CONNECTOR 2 PIN MALE (NB470),,,,,,,200.00,,,200.00,,PCS,,,,,"2,250.00",0.00,,,,"450,000.00"

,7,TRM0069,,,,,SOCKET CONNECTOR 2 PIN FEMALE (NB471),,,,,,,200.00,,,200.00,,PCS,,,,,"2,250.00",0.00,,,,"450,000.00"



,,,,,,,,,,,,,,861.00,,,,,,,,,,,,,,,"3,025,270.00"

,Pot. :,,0.00,,,,,Pajak :,,,"332,779.70",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"3,358,049.70"



,KIPO26020038,,,,,,2/4/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM0062,,,,,REVOLVING WARNING LIGHT LTE-1101 AC220V (RED) W/O BUZZER (RG091),,,,,,,10.00,,,10.00,,PCS,,,,,"90,000.00",0.00,,,,"900,000.00"

,2,TRM0232,,,,,TERMINAL BLOCK UPUN UTD 15 (RD207),,,,,,,"1,000.00",,,0.00,,PCS,,,,,"5,000.00",0.00,,,,"5,000,000.00"



,,,,,,,,,,,,,,"1,010.00",,,,,,,,,,,,,,,"5,900,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"649,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"6,549,000.00"



,PO26-073-1,,,,,,2/4/2026,,,SALE,,PL0148

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM1085,,,,,LAMPU LED 120 CM,,,,,,,5.00,,,5.00,,PCS,,,,,"112,500.00",0.00,,,,"562,500.00"
,2,TRM1084,,,,,LAMPU LED 60 CM LIGHT,,,,,,,5.00,,,5.00,,PCS,,,,,"120,000.00",0.00,,,,"600,000.00"
,3,TRM1086,,,,,RUMAH LAMPU LED 60 CM,,,,,,,5.00,,,5.00,,PCS,,,,,"22,500.00",0.00,,,,"112,500.00"
,4,TRM1999,,,,,KABEL TIES 200 SIGMA,,,,,,,5.00,,,5.00,,PCK,,,,,"27,000.00",0.00,,,,"135,000.00"
,5,TRM4512,,,,,BAUT HEXAGONAL M8X25 SUS304,,,,,,,15.00,,,15.00,,PCS,,,,,"3,400.00",0.00,,,,"51,000.00"


,,,,,,,,,,,,,,35.00,,,,,,,,,,,,,,,"1,461,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"160,710.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"1,621,710.00"



,PO26-084-1,,,,,,2/4/2026,,,SALE,,PL0148

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3388,,,,,RATCHET PULLER HHH-500K (INDENT 2 WEEKS),,,,,,,7.00,,,7.00,,PCS,,,,,"1,455,000.00",0.00,,,,"10,185,000.00"

,2,TRM3433,,,,,RATCHET PULLER HHH-700K (INDENT 2 WEEKS),,,,,,,8.00,,,8.00,,PCS,,,,,"1,564,650.00",0.00,,,,"12,517,200.00"

,3,TRM3564,,,,,WIRE BRUSH SWB-03,,,,,,,4.00,,,4.00,,PCS,,,,,"172,500.00",0.00,,,,"690,000.00"


,,,,,,,,,,,,,,19.00,,,,,,,,,,,,,,,"23,392,200.00"

,Pot. :,,0.00,,,,,Pajak :,,,"2,573,142.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"25,965,342.00"



,006/PO/CAC/II/2026,,,,,,2/4/2026,,,SALE,,PL0069

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT00137,,,,,CARTON BOX 540X360X220,,,,,,,500.00,,,500.00,,PCS,,,,,"11,200.00",0.00,,,,"5,600,000.00"
,2,KRT00142,,,,,CARTON BOX 620X263X205,,,,,,,300.00,,,300.00,,PCS,,,,,"15,900.00",0.00,,,,"4,770,000.00"
,3,KRT04101,,,,,CARTON BOX 1000X240X150MM,,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,"13,350.00",0.00,,,,"13,350,000.00"


,,,,,,,,,,,,,,"1,800.00",,,,,,,,,,,,,,,"23,720,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"2,609,200.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"26,329,200.00"



,PO-L-2026020000035,,,,,,2/4/2026,,,SALE,,PL0126


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3223,,,,,LAMPU DOWNLIGHT 15W,,,,,,,8.00,,,8.00,,PCS,,,,,"217,500.00",0.00,,,,"1,740,000.00"


,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,"1,740,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"191,400.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"1,931,400.00"



,PL2600378,,,,,,2/4/2026,,,SALE,,TR7

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3983,,,,,MINI CUPLA 33 SF,,,,,,,6.00,,,6.00,,PCS,,,,,"198,500.00",0.00,,,,"1,191,000.00"
,2,TRM4147,,,,,PVC SHEET 5MM X  120CM X 240CM,,,,,,,1.00,,,1.00,,PCS,,,,,"679,000.00",0.00,,,,"679,000.00"


,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,"1,870,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"205,700.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"2,075,700.00"



,C91135,,,,,,2/5/2026,,,SALE,,PL0023

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT00177,,,,,CARTON BOX CB 32-B (K3110-0004),,,,,,,12.00,,,0.00,,PCS,,,,,"9,512.00",0.00,,,,"114,144.00"


,,,,,,,,,,,,,,12.00,,,,,,,,,,,,,,,"114,144.00"

,Pot. :,,0.00,,,,,Pajak :,,,"12,555.84",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"126,699.84"



,POQ014379,,,,,,2/5/2026,,,SALE,,TR36

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM4500,,,,,"PRESSURE TRANSMITTER WIKA S-11, 0…0,16bar 4-20mA dc 10…30V",,,,,,,1.00,,,0.00,,PCS,,,,,"6,284,250.00",0.00,,,,"6,284,250.00"



,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,"6,284,250.00"

,Pot. :,,0.00,,,,,Pajak :,,,"691,267.50",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"6,975,517.50"



,2602.0172/K3G-ATK/II/2026,,,,,,2/5/2026,,,SALE,,PL0208


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT05121,,,,,BOX UK 500X300X200 K200/M125/K200 C/F,,,,,,,500.00,,,500.00,,PCS,,,,,"9,200.00",0.00,,,,"4,600,000.00"

,2,KRT05122,,,,,BOX UK 320/300/200 K200/M125/K200 C/F,,,,,,,500.00,,,500.00,,PCS,,,,,"7,100.00",0.00,,,,"3,550,000.00"

,3,KRT05123,,,,,BOX UK 250/170/150 K200/M125/K200 C/F,,,,,,,500.00,,,500.00,,PCS,,,,,"4,000.00",0.00,,,,"2,000,000.00"

,4,KRT05124,,,,,BOX EVAP UK 700X270X230,,,,,,,200.00,,,200.00,,PCS,,,,,"10,900.00",0.00,,,,"2,180,000.00"


,,,,,,,,,,,,,,"1,700.00",,,,,,,,,,,,,,,"12,330,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"1,356,300.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"13,686,300.00"



,KIPO26020051,,,,,,2/5/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM0241,,,,,TIMING BELT S5M-800 FOR HONEYCOMB DFG-15/150Z (IDF0050-7313),,,,,,,50.00,,,50.00,,PCS,,,,,"128,500.00",0.00,,,,"6,425,000.00"

,2,TRM0038,,,,,HINGE (ENGSEL PANEL) BLACK 40X40X9MM (IDR0015-6400),,,,,,,150.00,,,150.00,,PCS,,,,,"29,000.00",0.00,,,,"4,350,000.00"

,3,TRM0024,,,,,CLAMP LATCH LOCK FOR PANEL (ADB/ADG-15-300Z) SUS304 (IAD005-6403),,,,,,,50.00,,,50.00,,PCS,,,,,"24,960.00",0.00,,,,"1,248,000.00"



,,,,,,,,,,,,,,250.00,,,,,,,,,,,,,,,"12,023,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"1,322,530.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"13,345,530.00"



,GBU/PO/C/02/2026/00003,,,,,,2/5/2026,,,SALE,,PL0087


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT01341,,,,,MASTER BOX SEALWARE BAHAMA L (UK. 78X55X53 CM),,,,,,,100.00,,,100.00,,PCS,,,,,"32,518.75",0.00,,,,"3,251,875.00"

,2,KRT03397,,,,,"DUS SEALWARE HAVANA M UK 55X37X69,5 CM",,,,,,,50.00,,,50.00,,PCS,,,,,"25,370.00",0.00,,,,"1,268,500.00"

,3,KRT03423,,,,,"MASTER BOX CANARY M (UK 56X32,4X40 CM)",,,,,,,75.00,,,75.00,,PCS,,,,,"16,942.00",0.00,,,,"1,270,650.00"

,4,KRT03416,,,,,"MASTER BOX CANARY L (UK 73X40X46,5 CM)",,,,,,,75.00,,,0.00,,PCS,,,,,"23,865.00",0.00,,,,"1,789,875.00"

,5,KRT01192,,,,,"MASTER BOX PIRING 9"" PP/MELAMIX (UK. 47X47X24CM)",,,,,,,100.00,,,100.00,,PCS,,,,,"15,910.00",0.00,,,,"1,591,000.00"

,6,KRT03421,,,,,"MASTER BOX SAPU ITALY (UK 120X41X27,5 CM)",,,,,,,200.00,,,0.00,,PCS,,,,,"18,705.00",0.00,,,,"3,741,000.00"



,,,,,,,,,,,,,,600.00,,,,,,,,,,,,,,,"12,912,900.00"

,Pot. :,,0.00,,,,,Pajak :,,,"1,420,419.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"14,333,319.00"



,KIPO26020068,,,,,,2/6/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM0111,,,,,BOLT (BAUT L) M5XP.08XL12MM (GALVANIZED) (NB008-1),,,,,,,500.00,,,500.00,,PCS,,,,,"1,113.00",0.00,,,,"556,500.00"

,2,TRM0095,,,,,BOLT (BAUT JP) M4XP0.7XL6MM (GALVANIZED) (NB388),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,144.00,0.00,,,,"144,000.00"

,3,TRM0298,,,,,BOLT (BAUT HEXAGONAL) M8XP1.25XL25MM (GALVANIZED) (HA059),,,,,,,500.00,,,500.00,,PCS,,,,,500.00,0.00,,,,"250,000.00"

,4,TRM4486,,,,,BOLT(BAUT JT) M4XP0.7XL12MM (GALVANIZED) (NB180-1),,,,,,,500.00,,,500.00,,PCS,,,,,475.00,0.00,,,,"237,500.00"

,5,TRM0853,,,,,BOLT (BAUT JP) M5XP0.8XL6MM (SUS304) (NB241),,,,,,,500.00,,,500.00,,PCS,,,,,500.00,0.00,,,,"250,000.00"

,6,TRM0159,,,,,FLAT WASHER/RING PLATE M4 (SUS304) (NB828-1),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,128.00,0.00,,,,"128,000.00"

,7,TRM0671,,,,,FLAT WASHER / RING PLATE (SS400) Ø8 LEBAR (GALVANIZED) (NB419),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,346.00,0.00,,,,"346,000.00"

,8,TRM0347,,,,,FLAT WASHER / RING PLATE (SS400) M4 (GALVANIZED) (NB512),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,34.00,0.00,,,,"34,000.00"

,9,TRM0670,,,,,SPRING WASHER / RING PER M5 (S20C) (ZINC PLATED) (JB003),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,44.00,0.00,,,,"44,000.00"

,10,TRM0588,,,,,FLAT WASHER / RING PLATE (SS400) M5 GALVANIZED (JB002),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,44.00,0.00,,,,"44,000.00"

,11,TRM0296,,,,,HEX. NUT /  MUR (S20C) M6X1.0 (GALVANIZED) (JA006),,,,,,,500.00,,,500.00,,PCS,,,,,190.00,0.00,,,,"95,000.00"

,12,TRM0542,,,,,SPRING WASHER / RING PER M8 (S20C) (ZINC PLATED) (JH057),,,,,,,"2,000.00",,,"2,000.00",,PCS,,,,,69.00,0.00,,,,"138,000.00"

,13,TRM0350,,,,,FLAT WASHER / RING PLATE (S20C) M8 (ZINC PLATED) (JJ007),,,,,,,"2,000.00",,,"2,000.00",,PCS,,,,,69.00,0.00,,,,"138,000.00"

,14,TRM0346,,,,,FLAT WASHER / RING PLATE (SS400) M10 (GALVANIZED) (NB242),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,158.00,0.00,,,,"158,000.00"

,15,TRM0345,,,,,SPRING WASHER / RING PER M10 (SS400) (ZINC PLATED) (NB265),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,158.00,0.00,,,,"158,000.00"

,16,TRM2487,,,,,"U BOLT 1 1/2"" PLATING (P-57MMXH=68MM) FOR PIPE Ø48MM (NB445-1)",,,,,,,100.00,,,100.00,,PCS,,,,,"3,100.00",0.00,,,,"310,000.00"



,,,,,,,,,,,,,,"14,600.00",,,,,,,,,,,,,,,"3,031,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"333,410.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"3,364,410.00"



,MRO/29342/PC/2026,,,,,,2/6/2026,,,SALE,,PL0049

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT01252,,,,,CARTON BOX FAN MOTOR INDOOR REGULER K275 M125 K275 BF 2 LAYER DM 11X11X15,,,,,,,200.00,,,200.00,,PC,,,,,"2,023.00",0.00,,,,"404,600.00"

,2,KRT00203,,,,,CARTON BOX EVAPORATOR REGULER 72X26.5X22.5CM K275/M125/K275 BF 2 LAYER,,,,,,,200.00,,,200.00,,PC,,,,,"14,800.00",0.00,,,,"2,960,000.00"

,3,KRT05130,,,,,BOX POLOS UK 750X265X255 MM KMK 200 CBF (DOUBLE WOOL),,,,,,,100.00,,,100.00,,PCS,,,,,"16,360.00",0.00,,,,"1,636,000.00"

,4,KRT05131,,,,,CARTON BOX CONDENSOR REGULAR UK 64X54.6X28.5 K275/M125/K275 BF DOUBLE FLUTE,,,,,,,100.00,,,100.00,,PCS,,,,,"29,400.00",0.00,,,,"2,940,000.00"

,5,KRT03538,,,,,BOX POLOS UK 700X480X240 MM K275/M125/K275 BF,,,,,,,100.00,,,100.00,,PCS,,,,,"23,000.00",0.00,,,,"2,300,000.00"

,6,KRT02911,,,,,CARTON BOX CFF REGULER 11.5X11X65 K275/M125/K275 BF 2 LAYER,,,,,,,100.00,,,100.00,,PCS,,,,,"6,720.00",0.00,,,,"672,000.00"

,7,KRT00204,,,,,CARTON BOX EVAPORATOR BIG CAP 96X30X25.5 K275/M125/K275 BF 2 LAYER,,,,,,,100.00,,,100.00,,PC,,,,,"20,750.00",0.00,,,,"2,075,000.00"

,8,KRT00246,,,,,CARTON BOX VANE HORIZONTAL (BC) 115X50X940MM,,,,,,,200.00,,,200.00,,SET,,,,,"4,200.00",0.00,,,,"840,000.00"



,,,,,,,,,,,,,,"1,100.00",,,,,,,,,,,,,,,"13,827,600.00"

,Pot. :,,0.00,,,,,Pajak :,,,"1,521,036.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"15,348,636.00"



,TLJ/26-0007,,,,,,2/7/2026,,,SALE,,PL0053

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT00191,,,,,CARTON BOX DH1 560X380X340 CF,,,,,,,500.00,,,250.00,,EA,,,,,"9,400.00",0.00,,,,"4,700,000.00"
,2,KRT00195,,,,,CARTON BOX DH15 380X280X270 CBF,,,,,,,500.00,,,100.00,,EA,,,,,"7,980.00",0.00,,,,"3,990,000.00"

,3,KRT00197,,,,,CARTON BOX DH18 380X300X80 MM K125/M125X4 CBF,,,,,,,100.00,,,0.00,,EA,,,,,"6,160.00",0.00,,,,"616,000.00"



,,,,,,,,,,,,,,"1,100.00",,,,,,,,,,,,,,,"9,306,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"1,023,660.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"10,329,660.00"



,PO.2602.0002,,,,,,2/8/2026,,,SALE,,PL0098

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT01733,,,,,JUNGLE BOX TYPE S,,,,,,,110.00,,,0.00,,PCS,,,,,"88,700.00",0.00,,,,"9,757,000.00"
,2,KRT01732,,,,,JUNGLE BOX TYPE M,,,,,,,100.00,,,0.00,,PCS,,,,,"99,500.00",0.00,,,,"9,950,000.00"


,,,,,,,,,,,,,,210.00,,,,,,,,,,,,,,,"19,707,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"2,167,770.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"21,874,770.00"



,KIPO26020083,,,,,,2/9/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3226,,,,,DUCT TAPE (TECOM) NON ADHESIVE (4.5MMX12MTR/ROLL) (COLOR CREAM) (NA688),,,,,,,10.00,,,10.00,,ROL,,,,,"6,412.00",0.00,,,,"64,120.00"

,2,TRM3225,,,,,DUCT TAPE (TECOM) WITH ADHESIVE (4.5MMX12MTR/ROLL) (COLOR CREAM) (NA689),,,,,,,5.00,,,5.00,,ROL,,,,,"12,113.00",0.00,,,,"60,565.00"



,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,"124,685.00"

,Pot. :,,0.00,,,,,Pajak :,,,"13,715.35",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"138,400.35"



,5701733932,,,,,,2/9/2026,,,SALE,,PL0131

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM4513,,,,,PERMIT ATEX (3 RANGKAP),,,,,,,10.00,,,0.00,,PCS,,,,,"90,000.00",0.00,,,,"900,000.00"


,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,"900,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"99,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"999,000.00"



,TLJ/26-0008,,,,,,2/9/2026,,,SALE,,PL0053

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT00189,,,,,CARTON BOX DFI 690X510X450 MM K125/M125X3/K125 CB/F,,,,,,,300.00,,,0.00,,EA,,,,,"21,480.00",0.00,,,,"6,444,000.00"



,,,,,,,,,,,,,,300.00,,,,,,,,,,,,,,,"6,444,000.00"

,Pot. :,,0.00,,,,,,,,,,,,Biaya :,,,0.00,,,,,,,,,,"7,152,840.00"
,,,,,,,,Pajak :,,,"708,840.00",,,,,,,,,,,,Total Akhir :




,PO/2026/B/002/RMIP,,,,,,2/10/2026,,,SALE,,PL0136

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT03849,,,,,LAYER CTN 316X206 MM,,,,,,,300.00,,,300.00,,PCS,,,,,520.00,0.00,,,,"156,000.00"


,,,,,,,,,,,,,,300.00,,,,,,,,,,,,,,,"156,000.00"

,Pot. :,,0.00,,,,,,,,,,,,Biaya :,,,0.00,,,,,,,,,,"156,000.00"
,,,,,,,,Pajak :,,,0.00,,,,,,,,,,,,Total Akhir :



,GBU/PO/C/02/2026/00019,,,,,,2/10/2026,,,SALE,,PL0087


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT03442,,,,,MASTER BOX GANTUNGAN BAJU KAWAII (UK 62X42X38 CM),,,,,,,100.00,,,0.00,,PCS,,,,,"23,112.50",0.00,,,,"2,311,250.00"



